Key,Source,Context,Changes,English,French,German,Klingon,Spanish
quest_blacksmithing1_description,,Quest Info,Reordered,The Blacksmith Station is essential for crafting metallic materials and weapons as well as clothing. Craft an anvil in the Advanced Forge as well as a Blacksmith Hammer. Gather the required materials and craft and place your Blacksmith Station.,,Die Schmiede-Station ist unverzichtbar für die Herstellung von metallischen Materialien und Waffen sowie Kleidung. Erstelle einen Amboss in der Schmiede sowie einen Schmiedehammer. Sammle die benötigten Materialien und stelle deine Schmiede-Station auf.,,
quest_blacksmithing2,,Quest Info,KgNone,Becoming a Blacksmith 2/2,,Werde ein Schmied 2/2,,
quest_blacksmithing2_subtitle,,Quest Info,Reordered,Craft a Tool Head,,Stelle einen Werkzuegkopf her,,
quest_blacksmithing2_description,,Quest Info,Reordered,"Now that you have a Blacksmith Station, you can make tools and weapons. Purchase Level 1 of Iron Tool Crafting in order to unlock tool heads. Craft one tool head from the Blacksmith Station. Tool heads can be used in the Advanced Workbench to create a full weapon or tool.",,"Jetzt, wo du eine Schmiede-Station hast, kannst du Werkzeuge und Waffen herstellen. Kaufe Level 1 von ''Eisenwerkzeuge'', um Werkzeugköpfe freizuschalten. Stelle einen Werkzeugkopf in der Schmiede-Station her. Werkzeugköpfe können in der verbesserten Werkbank verwendet werden, um eine vollständige Waffe oder ein Werkzeug zu erstellen.",,
quest_workbenches,,Quest Info,KgNone,Crafting Workbenches,,Stelle Werkbänke her,,
quest_workbenches1,,Quest Info,KgNone,Crafting Workbenches 1/2,,Stelle Werkbänke her 1/2,,
quest_workbenches1_subtitle,,Quest Info,Reordered,Craft A Basic Workbench,,Stelle eine Werkbank her,,
quest_workbenches1_description,,Quest Info,Reordered,Workbenches work differently in Ravenhearst. A Basic Workbench ONLY makes recipes that you can craft from your Backpack without a Combine. To access new recipes and the Combine you will need to craft an Advanced Workbench,,"Werkbänke funktionieren anders in Ravenhearst. Eine normale Werkbank stellt NUR Rezepte her, die du ohne Kombinieren in deinem Rucksack herstellen kannst. Um auf neue Rezepte und das Kombinieren zugreifen zu können, musst du eine verbesserte Werkbank erstellen.",,
quest_workbenches2,,Quest Info,KgNone,Crafting Workbenches 2/2,,Stelle Werkbänke her 2/2,,
quest_workbenches2_subtitle,,Quest Info,Reordered,Craft an Advanced Workbench,,Stelle eine verbesserte Werkbank her,,
quest_workbenches2_description,,Quest Info,Reordered,The Advanced Workbench allows you to craft more complex recipes and gives you access to the Combine feature.,,Die verbesserte Werkbank erlaubt die komplexere Rezepte herzustellen und erlaubt dir das Kombinieren von Gegenständen.,,
quest_advancedCampfire,,Quest Info,KgNone,Advanced Cooking 1/3,,Kochen für Fortgeschrittene 1/3,,
quest_advancedCampfire_subtitle,,Quest Info,Reordered,Craft an Advanced Campfire,,Stelle ein verbessertes Lagerfeuer her,,
quest_advancedCampfire_description,,Quest Info,Reordered,The Advanced Campfire is your primary source of food and drink. It opens up more cooking possibilities. Acquire a cooking pot and the listed materials to craft and place one.,,Das verbesserte Lagerfeuer ist deine Hauptquelle für Essen und Trinken. Es eröffnet mehr Kochmöglichkeiten. Sammle einen Kochtopf und die aufgeführten Materialien zum Herstellen und platziere es dann.,,
quest_foodpreptable1,,Quest Info,KgNone,Advanced Cooking 2/3,,Kochen für Fortgeschrittene 2/3,,
quest_foodpreptable1_subtitle,,Quest Info,Reordered,Craft a Food Prep Table,,Stelle einen Zubereitungstisch für Nahrung her,,
quest_foodpreptable1_description,,Quest Info,Reordered,A Food Prep Table is vital to making complex recipes and preparing better meals. You will need to find a Butcher Knife and a Tenderizer use it. Craft a Food Prep Table.,,"Ein Zubereitungstisch für Nahrung ist unerlässlich, um komplexe Rezepte zu erstellen und bessere Mahlzeiten zuzubereiten. Du musst ein Fleischer-Messer und einen Fleischklopfer finden um ihn zu benutzen. Erstelle einen Zubereitungstisch fürNahrung.",,
quest_appliances1,,Quest Info,KgNone,Advanced Cooking 3/3,,Kochen für Fortgeschrittene 3/3,,
quest_appliances1_subtitle,,Quest Info,Reordered,Craft Household Appliances,,Stelle Haushaltsgeräte her,,
quest_appliances1_description,,Quest Info,Reordered,"Household Appliances can be a handy way to make some extra food or drinks that are beneficial. Craft a Coffeemaker, a Microwave and a Blender.",,"Haushaltsgeräte können eine praktische Möglichkeit sein, um einige zusätzliche Lebensmittel oder Getränke, die nützlich sind, herzustellen. Stelle eine Kaffeemaschine, eine Mikrowelle und einen Mixer her.",,
quest_treecutter,,Quest Info,KgNone,Crafting a Wood Chipper 1/1,,Stelle einen Holzhäcksler her 1/1,,
quest_treecutter_subtitle,,Quest Info,Reordered,Craft a Wood Chipper,,Stelle einen Holzhäcksler her,,
quest_treecutter_description,,Quest Info,Reordered,Tired of scrapping those logs and wood? The Wood Chipper is perfect for your inner lumberjack. Not only does it let you make sticks and wood with recipes but it also gives you back MORE than just scrapping.,,"Müde, diese Stämme und Holz zu zerlegen? Der Holzhäcksler ist perfekt für den  Holzfäller in dir. Er kann nicht nur Stöcke und Holz mit Rezepten herstellen, er gibt dir auch einen größeren Ertrag als beim Zerlegen.",,
quest_ammotable1,,Quest Info,KgNone,Crafting an Ammunition Table 1/1,,Stelle einen Munitionstisch her 1/1,,
quest_ammotable1_subtitle,,Quest Info,Reordered,Craft an Ammunition Table,,Stelle einen Munitionstisch her,,
quest_ammotable1_description,,Quest Info,Reordered,Crafting an Ammunition Table offers the benefit of making more ammo for your supplies and crafting explosives of all types. It also offers the ability to dismantle ammo and arrows so you can gain back resources. You will need to find Calipers and a Tool and Die Set in order to craft ammo.,,"Die Herstellung eines Munitionstischs bietet den Vorteil, mehr Munition für deine Vorräte zu produzieren und Sprengstoffe aller Art herzustellen. Es bietet auch die Möglichkeit, Munition und Pfeile zu demontieren, so dass Sie Ressourcen zurück gewinnen können. Du musst einen Meßschieber und ein Tool & Die Set finden, um Munition herzustellen.",,
quest_jaxhatesyou,,Quest Info,KgNone,Jax Wants Me to WHAT? 1/1,,Jax braucht mich für WAS? 1/1,,
quest_jaxhatesyou_subtitle,,Quest Info,Reordered,Working for the Man,,Für ''den Mann'' arbeiten,,
quest_jaxhatesyou_description,,Quest Info,Reordered,"Listen up Prospect. We hear you have a LOT of extra time on your hands. Idle hands and all. I need you to go gather me some stuff for building and things. It may seem like busy work, but surely you are not going to say no are you Prospect? You DO want a seat at the table. Here is a list of what I need. Don't take too long now.",,"Hör zu Anwärter. Wir haben gehört du hast eine Menge Freizeit, weist nicht was du machen sollst. Ich benötige dich, damit du mir ein paar Sachen zum Bauen und Ähnlichem beschaffst. Es mag nach Arbeit aussehen, die dich beschäftigen wird, aber du sagst bestimmt nicht nein, Anwärter! Du WILLST einen Platz am Tisch haben. Hier ist die Liste von dem was ich benötige. Lass mich nicht zu lange warten.",,
quest_researchdesk,,Quest Info,KgNone,Gaining Knowledge,,Wissen erlangen,,
quest_researchdesk1,,Quest Info,KgNone,Gaining Knowledge 1/2,,Wissen erlangen 1/2,,
quest_researchdesk1_subtitle,,Quest Info,Reordered,Scrap a Schematic for Knowledge Points,,Zerlege einen Bauplan für Wissenspunkte,,
quest_researchdesk1_description,,Quest Info,Reordered,Knowledge Points can be saved up to buy additional classes and skills with Ink and a Pen in a Research Desk. Find a schematic or skill book and scrap it to gain Knowledge Points.,,"Wissenspunkte können gespeichert werden, um zusätzliche Klassen und Fähigkeiten mit Tinte und einem Stift in einem Forschungsschreibtisch zu kaufen. Finde einen Bauplan oder ein Skillbuch und zerlege es, um Wissenspunkte zu erhalten.",,
quest_researchdesk2,,Quest Info,KgNone,Gaining Knowledge 2/2,,Wissen erlangen 2/2,,
quest_researchdesk2_subtitle,,Quest Info,Reordered,Craft a Research Desk,,Stelle einen Forschungstisch her,,
quest_researchdesk2_description,,Quest Info,Reordered,A research desk allows you to use your KP along with Ink and an Ink Pen to craft additional classes and skill point sheets. Craft and Place a Research Desk.,,"Ein Forschungstisch ermöglicht es dir, deine WP zusammen mit Tinte und einem Tintenfüller zu verwenden, um zusätzliche Klassen und Skillpunkte zu erstellen. Stelle einen Forschungstisch her und platziere ihn.",,
quest_stationtools,,Quest Info,KgNone,Gathering the Right Tools,,Sammle die richtigen Werkzeuge,,
quest_stationtools1,,Quest Info,KgNone,Acquiring Station Tools 1/2,,Sammle Werkzeuge für deine Arbeitsplätze 1/2,,
quest_stationtools1_subtitle,,Quest Info,Reordered,Acquiring Station Tools,,Sammle Werkzeuge für deine Arbeitsplätze,,
quest_stationtools1_description,,Quest Info,Reordered,There are a few new benches and stations in Ravenhearst and most require the right tools to get the job done. Most are found by looting but some can be crafted. Acquire all the station tools needed to use your work stations.,,"Es gibt ein paar neue Werkbänke und Stationen in Ravenhearst und die meisten benötigen die richtigen Werkzeuge, damit du sie benutzen kannst. Die meisten werden durch Plündern gefunden, aber einige können auch hergestellt werden. Sammle alle Stationswerkzeuge, die du für deine Arbeitsplätze benötigst.",,
quest_stationtools2,,Quest Info,KgNone,Acquiring Station Tools 2/2,,Sammle Werkzeuge für deine Arbeitsplätze 2/2,,
quest_stationtools2_subtitle,,Quest Info,Reordered,Acquiring Station Tools,,Sammle Werkzeuge für deine Arbeitsplätze,,
quest_stationtools2_description,,Quest Info,Reordered,There are a few new benches and stations in Ravenhearst and most require the right tools to get the job done. Most are found by looting but some can be crafted. Acquire all the station tools needed to use your work stations.,,"Es gibt ein paar neue Werkbänke und Stationen in Ravenhearst und die meisten benötigen die richtigen Werkzeuge, damit du sie benutzen kannst. Die meisten werden durch Plündern gefunden, aber einige können auch hergestellt werden. Sammle alle Stationswerkzeuge, die du für deine Arbeitsplätze benötigst.",,
quest_wftc,,Quest Info,NEW,Working For The Club,,Für den Club arbeiten,,
challenge_theClassics,,Quest Info,NEW,Finding the Origins,,Die Ursprünge finden,,
challenge_theClassics_offer,,Quest Info,NEW,"The virus began somewhere. Go out and find the original carriers. You will be rewarded with some extra protection.",,"Der Virus begann irgendwo. Geh raus und finde die originalen Träger. Du wirst mit etwas Nützlichem belohnt.",,
challenge_theClassics_subtitle,,Quest Info,NEW,Hunt Down the Originals,,Jagd auf die Originale,,
challenge_theClassics_description,,Quest Info,NEW,"The virus began somewhere. Go out and find the original carriers. You will be rewarded with some extra protection.",,"Der Virus begann irgendwo. Geh raus und finde die originalen Träger. Du wirst mit etwas Nützlichem belohnt.",,
challenge_theHerdReward,,Quest Info,NEW,Thinning The Herd For Profit,,Die Horde für Profit ausdünnen,,
challenge_theHerdReward_offer,,Quest Info,NEW,The Club has gotten reports of stronger and more advanced zombies appearing in certain areas. Stop these new Herds before they become a problem.,,"Der Club hat Berichte über stärkere und fortschrittlichere Zombies erhalten, die in bestimmten Gebieten auftreten. Stoppe diese neuen Horden, bevor sie zu einem Problem werden.",,
challenge_theHerdReward_subtitle,,Quest Info,NEW,Find the Herd For Profit,,Finde die Horde für Profit,,
challenge_theHerdReward_description,,Quest Info,NEW,The Club has gotten reports of stronger and more advanced zombies appearing in certain areas. Stop these new Herds before they become a problem.,,"Der Club hat Berichte über stärkere und fortschrittlichere Zombies erhalten, die in bestimmten Gebieten auftreten. Stoppe diese neuen Horden, bevor sie zu einem Problem werden.",,
challenge_theHerd2Reward,,Quest Info,NEW,Thinning The Herd Some More For Profit,,Die Horde für noch mehr Profit ausdünnen,,
challenge_theHerd2Reward_offer,,Quest Info,NEW,The Club has gotten reports of stronger and more advanced zombies appearing in certain areas. Stop these new Herds before they become a problem.,,"Der Club hat Berichte über stärkere und fortschrittlichere Zombies erhalten, die in bestimmten Gebieten auftreten. Stoppe diese neuen Horden, bevor sie zu einem Problem werden.",,
